"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Jul 01 19:25:32 GMT 2022","Fri Jul 01 19:25:33 GMT 2022","137","","Test01Register","","Test01Register","testingRegistrationEasyPassword","repetition 1 of 1","Registration with too easy password"
"broken","Fri Jul 01 19:25:32 GMT 2022","Fri Jul 01 19:25:32 GMT 2022","133","","TestNewDataInput","","TestNewDataInput","TestNewDataInputIrrelevant","repetition 1 of 1","An irrelevant search"
"broken","Fri Jul 01 19:25:33 GMT 2022","Fri Jul 01 19:25:33 GMT 2022","129","","Test01Register","","Test01Register","testingRegistrationBadEmail","repetition 1 of 1","Registration with incorrect email data"
"broken","Fri Jul 01 19:25:34 GMT 2022","Fri Jul 01 19:25:34 GMT 2022","129","","TestLogin","","TestLogin","testLogout","testLogout()",""
"broken","Fri Jul 01 19:25:33 GMT 2022","Fri Jul 01 19:25:33 GMT 2022","149","","TestLogin","","TestLogin","testingLoginUnRegistered","repetition 1 of 1","Login with an unregistered account (USER 3)"
"broken","Fri Jul 01 19:25:30 GMT 2022","Fri Jul 01 19:25:30 GMT 2022","139","","TestDataSave","","TestDataSave","TestMultiplePagesStringSave","repetition 3 of 5","Accessing guitar string pages and the name of each string is stored in a JSON file "
"broken","Fri Jul 01 19:25:31 GMT 2022","Fri Jul 01 19:25:31 GMT 2022","166","","TestListingData","","TestListingData","testDataListMicCategory","repetition 1 of 1","Listing of Microphone Category"
"broken","Fri Jul 01 19:25:28 GMT 2022","Fri Jul 01 19:25:28 GMT 2022","651","","TestLogout","","TestLogout","testLogoutConfirm","repetition 1 of 1","Log out of the account"
"broken","Fri Jul 01 19:25:30 GMT 2022","Fri Jul 01 19:25:31 GMT 2022","143","","TestDataSave","","TestDataSave","TestMultiplePagesStringSave","repetition 4 of 5","Accessing guitar string pages and the name of each string is stored in a JSON file "
"broken","Fri Jul 01 19:25:28 GMT 2022","Fri Jul 01 19:25:29 GMT 2022","164","","TestLogout","","TestLogout","testLogoutCheckWishList","repetition 1 of 1","Log out of the account, and check that your account wish list is available despite the confirmation "
"broken","Fri Jul 01 19:25:34 GMT 2022","Fri Jul 01 19:25:34 GMT 2022","134","","TestDeleteData","","TestDeleteData","TestExistDataDeleteLastN","repetition 1 of 1","Delete last name data"
"broken","Fri Jul 01 19:25:29 GMT 2022","Fri Jul 01 19:25:30 GMT 2022","150","","TestDataSave","","TestDataSave","TestDataListSave","repetition 3 of 5","Saving guitar category list to a file"
"broken","Fri Jul 01 19:25:30 GMT 2022","Fri Jul 01 19:25:30 GMT 2022","136","","TestDataSave","","TestDataSave","TestDataListSave","repetition 5 of 5","Saving guitar category list to a file"
"broken","Fri Jul 01 19:25:32 GMT 2022","Fri Jul 01 19:25:32 GMT 2022","134","","TestNewDataInput","","TestNewDataInput","TestNewDataInputSpecific","repetition 1 of 1","Search for a specific product"
"broken","Fri Jul 01 19:25:33 GMT 2022","Fri Jul 01 19:25:33 GMT 2022","142","","Test01Register","","Test01Register","testingRegistrationIncorrectChar","repetition 1 of 1","Registration with incorrect char types"
