"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 01 20:14:52 GMT 2022","Fri Jul 01 20:15:01 GMT 2022","9473","","TestDeleteData","","TestDeleteData","TestExistDataDeleteFirstN","repetition 1 of 1","Delete first name data"
"passed","Fri Jul 01 20:11:39 GMT 2022","Fri Jul 01 20:11:43 GMT 2022","3987","","Test01Register","","Test01Register","testingRegistrationBadEmail","repetition 1 of 1","Registration with incorrect email data"
"passed","Fri Jul 01 20:10:39 GMT 2022","Fri Jul 01 20:10:44 GMT 2022","5135","","TestPrivacyPolicy","","TestPrivacyPolicy","privacyAccepted","repetition 1 of 1","Privacy Policy Accept"
"failed","Fri Jul 01 20:15:01 GMT 2022","Fri Jul 01 20:15:29 GMT 2022","27881","","TestDeleteData","","TestDeleteData","TestDeleteFullAccount","repetition 1 of 1","Delete account"
"passed","Fri Jul 01 20:10:16 GMT 2022","Fri Jul 01 20:10:20 GMT 2022","3183","","TestListingData","","TestListingData","testDataListMicCategory","repetition 1 of 1","Listing of Microphone Category"
"passed","Fri Jul 01 20:12:55 GMT 2022","Fri Jul 01 20:13:01 GMT 2022","5960","","TestLogin","","TestLogin","testingLoginMissingPassword","repetition 1 of 1","Login with missing password"
"passed","Fri Jul 01 20:10:20 GMT 2022","Fri Jul 01 20:10:23 GMT 2022","3122","","TestListingData","","TestListingData","testDataListStudioCategory","repetition 1 of 1","Listing of Studio Category"
"passed","Fri Jul 01 20:11:00 GMT 2022","Fri Jul 01 20:11:12 GMT 2022","11652","","TestPageList","","TestPageList","SteppingOnMultiplePages2","repetition 1 of 1","Accessing headphone pages"
"passed","Fri Jul 01 20:10:44 GMT 2022","Fri Jul 01 20:10:48 GMT 2022","4136","","TestPrivacyPolicy","","TestPrivacyPolicy","privacyDetailsOpen","repetition 1 of 1","Privacy Policy Open"
"passed","Fri Jul 01 20:13:01 GMT 2022","Fri Jul 01 20:13:07 GMT 2022","6063","","TestLogin","","TestLogin","testingLoginRegistered","repetition 1 of 1","Login with a registered account (USER 1)"
"passed","Fri Jul 01 20:09:55 GMT 2022","Fri Jul 01 20:09:58 GMT 2022","3081","","TestDataSave","","TestDataSave","TestDataListSave","repetition 1 of 1","Saving guitar category list to a file"
"passed","Fri Jul 01 20:09:04 GMT 2022","Fri Jul 01 20:09:32 GMT 2022","28511","","TestLogout","","TestLogout","testLogoutCheckWishList","repetition 1 of 1","Log out of the account, and check that your account wish list is available despite the confirmation "
"passed","Fri Jul 01 20:10:53 GMT 2022","Fri Jul 01 20:10:56 GMT 2022","3526","","TestNewDataInput","","TestNewDataInput","TestNewDataInputIrrelevant","repetition 1 of 1","An irrelevant search"
"passed","Fri Jul 01 20:12:50 GMT 2022","Fri Jul 01 20:12:55 GMT 2022","4852","","TestLogin","","TestLogin","testingLoginMissingEmail","repetition 1 of 1","Sign in with missing email address"
"passed","Fri Jul 01 20:10:23 GMT 2022","Fri Jul 01 20:10:39 GMT 2022","16288","","TestSavingData","","TestSavingData","SteppingOnMultiplePages","repetition 1 of 1","Accessing guitar string pages"
"broken","Fri Jul 01 20:13:13 GMT 2022","Fri Jul 01 20:13:15 GMT 2022","2152","","TestDataOperations","","TestDataOperations","TestDataListSave","TestDataListSave()",""
"failed","Fri Jul 01 20:11:43 GMT 2022","Fri Jul 01 20:11:47 GMT 2022","4032","","Test01Register","","Test01Register","testSiteAvailability","repetition 1 of 1","To check if the page is available"
"broken","Fri Jul 01 20:11:29 GMT 2022","Fri Jul 01 20:11:39 GMT 2022","9193","","Test01Register","","Test01Register","testingRegistrationEasyPassword","repetition 1 of 1","Registration with too easy password"
"broken","Fri Jul 01 20:12:25 GMT 2022","Fri Jul 01 20:12:50 GMT 2022","25363","","TestLogin","","TestLogin","testingLoginUnRegistered","repetition 1 of 1","Login with an unregistered account (USER 3)"
"broken","Fri Jul 01 20:12:09 GMT 2022","Fri Jul 01 20:12:16 GMT 2022","6413","","Test01Register","","Test01Register","testingRegistrationCorrectData","repetition 1 of 1","Registration with correctly filled data"
"passed","Fri Jul 01 20:11:12 GMT 2022","Fri Jul 01 20:11:29 GMT 2022","17547","","TestPageList","","TestPageList","SteppingOnMultiplePages","repetition 1 of 1","Accessing guitar string pages"
"broken","Fri Jul 01 20:11:47 GMT 2022","Fri Jul 01 20:12:09 GMT 2022","22707","","Test01Register","","Test01Register","testingRegistrationMissingData","repetition 1 of 1","Registration with missing data"
