"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 03 18:06:31 GMT 2022","Sun Jul 03 18:06:35 GMT 2022","3871","","Test03PrivacyPolicy","","Test03PrivacyPolicy","testPrivacyDetailsOpen","repetition 1 of 3","Privacy Policy Open"
"failed","Sun Jul 03 18:02:17 GMT 2022","Sun Jul 03 18:02:26 GMT 2022","9066","","Test01Register","","Test01Register","testRegEasyPassword","repetition 1 of 1","Registration with too easy password (USER 4) - BUG #2"
"passed","Sun Jul 03 18:06:01 GMT 2022","Sun Jul 03 18:06:31 GMT 2022","30287","","Test03PrivacyPolicy","","Test03PrivacyPolicy","testPrivacyAccepted","repetition 3 of 3","Privacy Policy Accept"
"passed","Sun Jul 03 18:02:31 GMT 2022","Sun Jul 03 18:02:46 GMT 2022","14383","","Test05MultiPageList","","Test05MultiPageList","testSteppingOnMultiplePages2","repetition 1 of 1","Accessing headphone pages"
"passed","Sun Jul 03 18:07:24 GMT 2022","Sun Jul 03 18:07:29 GMT 2022","4649","","Test06NewDataInput","","Test06NewDataInput","testNewDataInputSpecific","repetition 1 of 1","Search for a specific product"
"passed","Sun Jul 03 18:02:26 GMT 2022","Sun Jul 03 18:02:32 GMT 2022","6201","","Test01Register","","Test01Register","testRegBadEmail","repetition 1 of 1","Registration with incorrect email data (USER 2)"
"passed","Sun Jul 03 18:06:39 GMT 2022","Sun Jul 03 18:06:43 GMT 2022","3896","","Test03PrivacyPolicy","","Test03PrivacyPolicy","testPrivacyDetailsOpen","repetition 3 of 3","Privacy Policy Open"
"passed","Sun Jul 03 18:04:06 GMT 2022","Sun Jul 03 18:04:23 GMT 2022","16525","","Test09DataSave","","Test09DataSave","testMultiplePagesStringSave","repetition 1 of 1","Accessing guitar string pages and the name of each string is stored in a JSON file "
"passed","Sun Jul 03 18:04:56 GMT 2022","Sun Jul 03 18:05:02 GMT 2022","6179","","Test08DeleteData","","Test08DeleteData","testExistDataDeleteFirstN","repetition 1 of 1","Delete first name data"
"passed","Sun Jul 03 18:07:29 GMT 2022","Sun Jul 03 18:07:34 GMT 2022","5243","","Test06NewDataInput","","Test06NewDataInput","testNewDataInputGeneral","repetition 1 of 1","General search"
"passed","Sun Jul 03 18:02:17 GMT 2022","Sun Jul 03 18:02:23 GMT 2022","5602","","Test04ListingData","","Test04ListingData","testListGuitarCategory","repetition 1 of 1","Listing of Guitar Category"
"passed","Sun Jul 03 18:07:14 GMT 2022","Sun Jul 03 18:07:19 GMT 2022","5231","","Test02Login","","Test02Login","testLoginUnRegistered","repetition 1 of 1","Login with an unregistered account (USER 3)"
