"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 03 20:42:43 GMT 2022","Sun Jul 03 20:42:48 GMT 2022","4249","","Test04ListingData","","Test04ListingData","testListGuitarCategory","repetition 1 of 1","Listing of Guitar Category"
"passed","Sun Jul 03 20:45:14 GMT 2022","Sun Jul 03 20:45:20 GMT 2022","5621","","Test01Register","","Test01Register","testRegBadEmail","repetition 1 of 1","Registration with incorrect email data (USER 2)"
"passed","Sun Jul 03 20:48:24 GMT 2022","Sun Jul 03 20:48:28 GMT 2022","4187","","Test06NewDataInput","","Test06NewDataInput","testNewDataInputIrrelevant","repetition 1 of 1","An irrelevant search"
"passed","Sun Jul 03 20:47:54 GMT 2022","Sun Jul 03 20:48:02 GMT 2022","8374","","Test02Login","","Test02Login","testLoginRegistered","repetition 1 of 1","Login with a registered account (USER 1)"
"passed","Sun Jul 03 20:47:17 GMT 2022","Sun Jul 03 20:47:22 GMT 2022","4679","","Test03PrivacyPolicy","","Test03PrivacyPolicy","testPrivacyDetailsOpen","repetition 2 of 3","Privacy Policy Open"
"passed","Sun Jul 03 20:47:10 GMT 2022","Sun Jul 03 20:47:17 GMT 2022","6615","","Test03PrivacyPolicy","","Test03PrivacyPolicy","testPrivacyDetailsOpen","repetition 1 of 3","Privacy Policy Open"
"passed","Sun Jul 03 20:43:57 GMT 2022","Sun Jul 03 20:44:09 GMT 2022","12325","","Test09DataSave","","Test09DataSave","testMultiplePagesHeadphoneSave","repetition 1 of 1","Accessing headphones pages and the name of each headphones is stored in a JSON file "
"passed","Sun Jul 03 20:43:07 GMT 2022","Sun Jul 03 20:43:23 GMT 2022","16005","","Test05MultiPageList","","Test05MultiPageList","testSteppingOnMultiplePages","repetition 1 of 1","Accessing guitar string pages"
"passed","Sun Jul 03 20:47:40 GMT 2022","Sun Jul 03 20:47:47 GMT 2022","7346","","Test07ModifyExistingData","","Test07ModifyExistingData","testExistDataModifyBasic","repetition 1 of 1","Modify existing account (USER 1) basic data with (USER 2) account data"
"passed","Sun Jul 03 20:47:27 GMT 2022","Sun Jul 03 20:47:40 GMT 2022","13310","","Test07ModifyExistingData","","Test07ModifyExistingData","testExistDataModifyPassword","repetition 1 of 1","Modify existing account (USER 4) password data with (USER 3) account data and at the end we restore it "
"failed","Sun Jul 03 20:45:29 GMT 2022","Sun Jul 03 20:45:36 GMT 2022","6564","","Test01Register","","Test01Register","testRegIncorrectChar","repetition 1 of 1","Registration with incorrect char types (USER 5) - BUG #3"
"passed","Sun Jul 03 20:42:52 GMT 2022","Sun Jul 03 20:42:55 GMT 2022","3539","","Test04ListingData","","Test04ListingData","testListMicCategory","repetition 1 of 1","Listing of Microphone Category"
"passed","Sun Jul 03 20:48:02 GMT 2022","Sun Jul 03 20:48:08 GMT 2022","5526","","Test02Login","","Test02Login","testLoginUnRegistered","repetition 1 of 1","Login with an unregistered account (USER 3)"
"passed","Sun Jul 03 20:42:55 GMT 2022","Sun Jul 03 20:43:07 GMT 2022","11531","","Test05MultiPageList","","Test05MultiPageList","testSteppingOnMultiplePages2","repetition 1 of 1","Accessing headphone pages"
